customer_id,age,tenure_months,num_products,avg_order_value_eur,support_tickets_90d,days_since_last_order,region,event_date,churn_label
CUST-001191,52,57,6,69.98,1,64,BENELUX,2026-03-31,0
CUST-001192,66,26,2,74.86,1,127,EE,2026-03-28,0
CUST-001193,65,41,2,55.11,5,65,EE,2026-03-30,0
CUST-001194,29,22,3,16.36,4,148,BENELUX,2026-04-05,1
CUST-001195,40,86,11,57.53,8,18,EE,2026-04-03,0
CUST-001196,25,111,8,220.13,5,35,EE,2026-04-21,0
CUST-001197,56,16,7,54.07,2,106,DACH,2026-03-25,0
CUST-001198,65,42,4,246.9,0,122,BENELUX,2026-04-13,0
CUST-001199,56,96,5,71.07,1,59,BENELUX,2026-03-26,0
CUST-001200,20,89,12,192.57,2,93,IBERIA,2026-04-13,0
CUST-001201,68,77,4,146.87,6,38,EE,2026-03-22,0
CUST-001202,66,37,11,212.34,4,12,IBERIA,2026-04-01,0
CUST-001203,31,51,10,152.24,5,65,NORDIC,2026-04-17,0
CUST-001204,65,108,9,19.5,8,91,BENELUX,2026-04-21,1
CUST-001205,34,67,2,82.56,6,163,IBERIA,2026-04-01,1
CUST-001206,59,32,1,136.1,2,151,DACH,2026-04-11,1
CUST-001207,50,8,8,170.28,4,171,NORDIC,2026-04-03,1
CUST-001208,53,4,3,229.15,5,30,IBERIA,2026-04-06,0
CUST-001209,57,22,1,128.57,1,15,NORDIC,2026-04-13,0
CUST-001210,24,61,12,31.85,3,145,DACH,2026-04-06,1
CUST-001211,30,33,12,75.2,0,7,IBERIA,2026-04-05,0
CUST-001212,35,87,9,108.09,8,176,IBERIA,2026-03-28,1
CUST-001213,67,27,5,155.73,7,75,IBERIA,2026-04-09,0
CUST-001214,32,1,7,103.93,7,34,DACH,2026-03-28,0
CUST-001215,24,38,3,16.57,7,67,DACH,2026-04-04,0
CUST-001216,51,1,10,64.51,3,111,BENELUX,2026-04-10,1
CUST-001217,61,108,10,161.9,2,136,DACH,2026-04-12,0
CUST-001218,25,28,7,19.28,3,93,IBERIA,2026-04-02,1
CUST-001219,46,100,6,46.11,5,123,IBERIA,2026-04-08,1
CUST-001220,21,72,4,171.61,4,143,DACH,2026-04-08,1
CUST-001221,51,26,2,123.08,6,120,BENELUX,2026-04-13,1
CUST-001222,33,107,6,72.36,8,17,IBERIA,2026-03-24,0
CUST-001223,71,35,9,69.06,2,156,EE,2026-04-14,1
CUST-001224,66,2,6,71.48,3,159,NORDIC,2026-04-17,1
CUST-001225,51,95,11,141.26,6,10,NORDIC,2026-04-15,0
CUST-001226,33,24,5,180.62,8,119,DACH,2026-04-19,1
CUST-001227,69,11,10,129.87,4,158,NORDIC,2026-04-07,1
CUST-001228,30,43,11,219.31,4,125,IBERIA,2026-03-25,1
CUST-001229,66,60,10,238.89,0,70,DACH,2026-04-03,0
CUST-001230,22,54,10,87.85,7,136,IBERIA,2026-03-25,1
CUST-001231,32,44,10,105.46,7,115,DACH,2026-03-31,1
CUST-001232,39,26,8,63.31,4,5,IBERIA,2026-04-04,0
CUST-001233,51,116,12,19.74,1,13,DACH,2026-03-30,0
CUST-001234,45,87,10,165.19,7,80,BENELUX,2026-04-20,0
CUST-001235,61,61,9,170.15,2,26,EE,2026-04-07,0
CUST-001236,61,85,12,114.72,7,17,EE,2026-04-03,0
CUST-001237,50,13,8,57.54,6,81,IBERIA,2026-04-14,0
CUST-001238,20,40,5,141.43,1,30,NORDIC,2026-04-07,0
CUST-001239,25,72,3,105.48,6,115,IBERIA,2026-03-30,1
CUST-001240,53,21,3,212.63,8,17,EE,2026-03-26,0
CUST-001241,66,16,9,161.59,2,125,EE,2026-04-05,0
CUST-001242,54,47,11,151.88,2,66,EE,2026-03-24,0
CUST-001243,51,52,5,38.48,0,163,NORDIC,2026-03-31,1
CUST-001244,30,72,8,182.61,5,94,DACH,2026-03-30,1
CUST-001245,47,102,7,62.75,4,54,EE,2026-04-11,0
CUST-001246,19,48,8,208.06,6,126,IBERIA,2026-03-28,1
CUST-001247,53,80,12,231.65,4,65,DACH,2026-04-13,0
CUST-001248,18,96,1,190.38,4,0,NORDIC,2026-04-20,0
CUST-001249,44,101,1,50.01,7,94,DACH,2026-04-20,1
CUST-001250,67,94,1,119.46,6,79,EE,2026-04-06,0
CUST-001251,65,21,3,56.47,6,134,EE,2026-04-05,1
CUST-001252,27,85,8,232.11,5,78,NORDIC,2026-04-13,0
CUST-001253,70,76,12,155.81,7,147,NORDIC,2026-04-18,1
CUST-001254,30,103,7,110.84,7,176,NORDIC,2026-04-13,1
CUST-001255,71,58,8,211.53,5,130,BENELUX,2026-03-22,1
CUST-001256,21,86,12,90.81,7,17,EE,2026-03-29,0
CUST-001257,59,90,12,153.67,2,90,IBERIA,2026-03-30,0
CUST-001258,25,104,9,91.09,7,117,IBERIA,2026-04-21,1
CUST-001259,36,99,4,179.64,1,121,NORDIC,2026-04-20,0
CUST-001260,42,119,1,25.98,2,89,DACH,2026-04-15,0
CUST-001261,61,116,7,213.97,1,104,IBERIA,2026-04-10,0
CUST-001262,46,19,2,247.78,7,0,IBERIA,2026-04-03,0
CUST-001263,46,91,7,65.05,7,26,NORDIC,2026-04-21,0
CUST-001264,62,53,8,51.96,4,45,EE,2026-03-23,0
CUST-001265,50,4,9,162.83,4,53,IBERIA,2026-03-23,0
CUST-001266,43,93,3,234.23,6,118,BENELUX,2026-03-25,1
CUST-001267,27,114,12,96.72,7,8,BENELUX,2026-03-22,0
CUST-001268,32,10,10,30.68,6,163,EE,2026-04-12,1
CUST-001269,26,54,6,113.35,4,123,NORDIC,2026-04-09,1
CUST-001270,28,104,11,25.53,7,131,BENELUX,2026-04-08,1
CUST-001271,62,80,2,90.26,0,100,NORDIC,2026-04-20,0
CUST-001272,22,85,4,75.48,2,100,EE,2026-03-25,0
CUST-001273,26,61,3,201.34,3,23,DACH,2026-03-26,0
CUST-001274,46,105,7,110.39,6,98,NORDIC,2026-04-12,1
CUST-001275,32,84,12,164.2,0,83,NORDIC,2026-04-16,0
CUST-001276,44,81,10,80.22,1,177,NORDIC,2026-04-14,1
CUST-001277,65,90,7,229.66,2,128,IBERIA,2026-04-04,0
CUST-001278,53,86,2,71.34,0,93,EE,2026-04-20,0
CUST-001279,29,43,2,67.54,7,57,IBERIA,2026-03-25,0
CUST-001280,36,72,6,93.08,8,98,NORDIC,2026-04-17,1
CUST-001281,25,53,1,118.51,1,80,NORDIC,2026-03-31,0
CUST-001282,41,47,3,161.37,7,2,NORDIC,2026-04-20,0
CUST-001283,49,72,5,82.98,6,136,BENELUX,2026-03-28,1
CUST-001284,55,25,10,211.77,5,172,EE,2026-04-03,1
CUST-001285,53,56,7,155.22,2,81,IBERIA,2026-04-14,0
CUST-001286,20,41,7,167.31,6,6,NORDIC,2026-03-31,0
CUST-001287,23,45,8,203.07,1,93,EE,2026-03-25,0
CUST-001288,41,97,2,218.5,7,177,BENELUX,2026-04-06,1
CUST-001289,55,113,6,66.2,8,64,BENELUX,2026-04-07,0
CUST-001290,66,103,5,204.69,3,68,NORDIC,2026-04-05,0
CUST-001291,22,83,10,248.48,0,171,IBERIA,2026-03-30,1
CUST-001292,35,21,7,194.37,1,50,IBERIA,2026-04-13,0
CUST-001293,38,88,3,235.54,6,19,IBERIA,2026-03-28,0
CUST-001294,69,43,3,44.96,3,38,NORDIC,2026-03-24,0
CUST-001295,65,113,11,134.86,7,10,DACH,2026-04-18,0
CUST-001296,24,35,3,151.97,8,176,IBERIA,2026-04-19,1
CUST-001297,35,79,1,196.97,8,137,EE,2026-04-02,1
CUST-001298,46,113,5,145.14,4,63,DACH,2026-03-27,0
CUST-001299,25,18,8,192.2,6,131,EE,2026-04-14,1
CUST-001300,72,2,1,91.05,0,133,EE,2026-03-27,0
CUST-001301,72,76,11,228.62,0,84,EE,2026-04-20,0
CUST-001302,19,70,4,65.91,1,68,DACH,2026-04-11,0
CUST-001303,62,5,12,224.89,8,28,NORDIC,2026-04-09,0
CUST-001304,59,91,9,184.35,3,87,IBERIA,2026-03-27,0
CUST-001305,29,103,2,197.8,0,162,DACH,2026-04-18,1
CUST-001306,37,53,7,20.18,6,145,BENELUX,2026-03-22,1
CUST-001307,36,82,7,241.25,1,41,IBERIA,2026-03-28,0
CUST-001308,25,34,3,180.82,2,129,NORDIC,2026-04-03,0
CUST-001309,67,68,3,27.12,3,101,NORDIC,2026-04-02,1
CUST-001310,55,66,12,185.22,8,67,EE,2026-04-19,0
CUST-001311,18,109,10,49.93,2,99,BENELUX,2026-04-14,0
CUST-001312,41,11,7,242.62,4,110,NORDIC,2026-04-06,1
CUST-001313,43,92,6,130.37,1,107,EE,2026-04-01,0
CUST-001314,36,13,10,161.54,3,5,DACH,2026-04-12,0
CUST-001315,61,31,7,83.31,8,145,DACH,2026-04-09,1
CUST-001316,51,35,7,48.88,5,10,EE,2026-03-24,0
CUST-001317,67,42,3,214.04,3,33,DACH,2026-04-06,0
CUST-001318,49,19,7,74.85,4,141,BENELUX,2026-04-08,1
CUST-001319,54,13,6,206.46,3,171,NORDIC,2026-04-06,1
CUST-001320,43,33,2,133.43,5,139,DACH,2026-03-30,1
CUST-001321,54,42,4,88.39,8,51,DACH,2026-04-05,0
CUST-001322,58,29,5,212.49,5,69,IBERIA,2026-04-05,0
CUST-001323,52,68,9,44.37,5,144,BENELUX,2026-04-21,1
CUST-001324,42,56,10,61.09,6,95,NORDIC,2026-03-31,1
CUST-001325,47,118,7,176.75,6,36,BENELUX,2026-04-14,0
CUST-001326,23,54,3,125.45,8,60,BENELUX,2026-03-24,0
CUST-001327,31,33,10,188.78,1,136,NORDIC,2026-03-22,0
CUST-001328,70,44,12,198.08,7,143,DACH,2026-04-16,1
CUST-001329,19,116,2,217.3,2,131,IBERIA,2026-04-19,0
CUST-001330,26,87,10,84.6,0,107,DACH,2026-04-17,0
CUST-001331,66,96,10,82.27,6,169,IBERIA,2026-04-14,1
CUST-001332,31,100,5,37.44,5,170,NORDIC,2026-03-30,1
CUST-001333,65,32,4,58.77,1,7,BENELUX,2026-03-29,0
CUST-001334,45,90,11,190.87,1,135,IBERIA,2026-03-25,0
CUST-001335,45,74,11,129.29,0,108,NORDIC,2026-04-06,0
CUST-001336,63,62,2,33.68,2,13,DACH,2026-04-12,0
CUST-001337,50,1,5,73.02,8,58,IBERIA,2026-03-25,0
CUST-001338,19,72,2,165.96,2,100,IBERIA,2026-04-06,0
CUST-001339,66,92,6,166.42,7,158,BENELUX,2026-03-25,1
CUST-001340,26,120,6,64.76,4,36,BENELUX,2026-03-22,0
CUST-001341,34,79,3,99.62,2,34,IBERIA,2026-04-06,0
CUST-001342,47,58,5,100.09,2,116,NORDIC,2026-04-20,0
CUST-001343,69,22,9,138.5,1,168,NORDIC,2026-04-16,1
CUST-001344,51,12,5,116.51,1,72,DACH,2026-04-14,0
CUST-001345,51,92,4,151.87,6,48,IBERIA,2026-03-30,0
CUST-001346,52,99,9,220.19,8,125,BENELUX,2026-03-27,1
CUST-001347,36,101,8,92.83,0,170,EE,2026-03-28,1
CUST-001348,60,72,9,201.02,3,94,NORDIC,2026-04-07,1
CUST-001349,42,97,10,179.86,7,14,BENELUX,2026-03-31,0
CUST-001350,39,76,4,45.74,2,134,DACH,2026-04-17,0
CUST-001351,44,120,2,215.25,5,79,IBERIA,2026-04-03,0
CUST-001352,59,38,8,138.45,6,113,DACH,2026-04-05,1
CUST-001353,31,98,12,112.35,8,111,DACH,2026-03-25,1
CUST-001354,63,29,5,198.36,5,158,NORDIC,2026-03-27,1
CUST-001355,22,75,2,182.39,2,180,NORDIC,2026-03-29,1
CUST-001356,58,57,6,240.88,2,58,DACH,2026-04-19,0
CUST-001357,31,80,8,129.54,4,117,IBERIA,2026-04-17,1
CUST-001358,68,52,10,104.08,3,129,NORDIC,2026-04-12,1
CUST-001359,47,99,10,35.18,7,173,IBERIA,2026-04-04,1
CUST-001360,19,81,1,144.28,2,34,DACH,2026-04-21,0
CUST-001361,65,101,5,56.81,0,24,IBERIA,2026-03-31,0
CUST-001362,29,54,6,35.16,0,101,IBERIA,2026-04-11,0
CUST-001363,34,76,10,195.29,5,27,DACH,2026-04-03,0
CUST-001364,24,90,11,178.86,6,113,DACH,2026-03-31,1
CUST-001365,63,66,5,163.32,0,0,NORDIC,2026-04-05,0
CUST-001366,35,89,3,169.85,7,46,IBERIA,2026-03-25,0
CUST-001367,55,87,7,114.53,4,177,BENELUX,2026-04-02,1
CUST-001368,72,39,1,238.21,8,50,NORDIC,2026-04-18,0
CUST-001369,47,59,3,189.58,1,150,DACH,2026-04-16,0
CUST-001370,31,84,4,91.97,3,65,IBERIA,2026-04-07,0
CUST-001371,48,48,8,119.4,7,174,NORDIC,2026-03-24,1
CUST-001372,69,93,6,140.02,2,99,IBERIA,2026-04-11,0
CUST-001373,22,7,1,85.39,3,170,EE,2026-04-07,1
CUST-001374,18,77,8,229.42,1,65,DACH,2026-04-01,0
CUST-001375,19,115,7,35.05,2,130,EE,2026-04-02,0
CUST-001376,43,5,7,223.53,7,67,IBERIA,2026-04-02,0
CUST-001377,35,98,8,50.62,7,171,DACH,2026-04-07,1
CUST-001378,67,16,4,101.54,2,74,IBERIA,2026-04-05,0
CUST-001379,31,85,3,96.84,3,12,BENELUX,2026-04-09,0
CUST-001380,41,120,6,140.02,5,36,IBERIA,2026-04-06,0
CUST-001381,48,27,9,193.42,5,2,DACH,2026-03-31,0
CUST-001382,62,64,4,168.32,2,133,NORDIC,2026-03-27,0
CUST-001383,64,60,7,191.05,6,68,DACH,2026-04-16,0
CUST-001384,34,88,10,178.95,6,22,EE,2026-04-15,0
CUST-001385,33,85,2,196.16,6,171,IBERIA,2026-04-16,1
CUST-001386,43,111,12,85.05,7,85,BENELUX,2026-04-03,0
CUST-001387,38,112,2,162.94,0,149,NORDIC,2026-04-09,0
CUST-001388,19,114,1,168.2,6,55,BENELUX,2026-04-09,0
CUST-001389,40,19,11,33.15,1,13,NORDIC,2026-04-20,0
CUST-001390,65,58,12,214.0,8,118,DACH,2026-03-25,1
CUST-001391,23,39,4,189.1,8,27,NORDIC,2026-03-28,0
CUST-001392,64,111,8,190.92,3,176,BENELUX,2026-04-02,1
CUST-001393,48,54,11,223.4,5,40,EE,2026-04-11,0
CUST-001394,46,75,8,125.17,8,100,DACH,2026-04-11,1
CUST-001395,55,47,10,182.84,4,132,DACH,2026-04-06,1
CUST-001396,55,12,10,105.28,2,177,EE,2026-03-23,1
CUST-001397,63,13,9,58.02,5,74,IBERIA,2026-04-21,0
CUST-001398,33,7,4,197.34,2,146,DACH,2026-04-15,0
CUST-001399,54,17,4,125.67,6,130,NORDIC,2026-04-08,1
CUST-001400,33,3,7,193.09,2,16,EE,2026-04-12,0
CUST-001401,48,10,2,177.89,5,127,EE,2026-04-19,1
CUST-001402,62,68,11,166.84,4,44,DACH,2026-03-29,0
CUST-001403,66,76,2,126.13,5,105,NORDIC,2026-04-11,1
CUST-001404,32,72,12,101.62,2,39,BENELUX,2026-03-30,0
CUST-001405,49,70,11,21.07,5,142,IBERIA,2026-04-15,1
CUST-001406,53,1,12,56.67,2,37,BENELUX,2026-03-27,0
CUST-001407,52,31,8,138.88,5,36,IBERIA,2026-04-18,0
CUST-001408,69,48,10,167.49,3,89,NORDIC,2026-04-06,0
CUST-001409,60,21,5,214.86,6,134,IBERIA,2026-04-13,1
CUST-001410,41,53,6,22.95,4,173,BENELUX,2026-03-24,1
CUST-001411,66,67,1,231.97,3,26,DACH,2026-04-04,0
CUST-001412,52,46,1,234.63,0,134,IBERIA,2026-04-11,0
CUST-001413,66,52,1,190.58,4,89,NORDIC,2026-04-04,0
CUST-001414,51,15,1,40.58,0,81,EE,2026-03-24,0
CUST-001415,70,83,7,129.32,8,174,IBERIA,2026-03-27,1
CUST-001416,45,34,2,153.24,4,127,IBERIA,2026-04-04,1
CUST-001417,42,104,4,210.06,8,109,NORDIC,2026-04-09,1
CUST-001418,32,98,4,85.58,5,62,IBERIA,2026-04-07,0
CUST-001419,30,36,8,150.63,6,58,BENELUX,2026-04-17,0
CUST-001420,50,102,2,159.78,6,43,DACH,2026-04-10,0
CUST-001421,49,1,5,63.58,2,55,IBERIA,2026-04-14,0
CUST-001422,38,37,3,42.1,5,12,NORDIC,2026-04-21,0
CUST-001423,48,41,3,191.61,0,64,DACH,2026-04-02,0
CUST-001424,56,62,2,78.37,6,41,EE,2026-04-06,0
CUST-001425,42,58,1,149.45,3,104,NORDIC,2026-04-03,1
CUST-001426,46,15,5,128.9,8,23,BENELUX,2026-04-09,0
CUST-001427,57,56,8,166.7,5,52,EE,2026-04-10,0
CUST-001428,50,68,12,154.96,7,76,NORDIC,2026-03-24,0
CUST-001429,25,84,4,41.61,5,115,EE,2026-04-04,1
CUST-001430,68,33,12,156.21,4,67,IBERIA,2026-04-19,0
CUST-001431,72,118,10,90.23,6,62,NORDIC,2026-04-06,0
CUST-001432,48,33,5,70.69,7,122,BENELUX,2026-04-19,1
CUST-001433,35,19,9,121.94,3,129,NORDIC,2026-04-09,1
CUST-001434,23,116,9,192.64,1,158,EE,2026-04-06,1
CUST-001435,55,43,11,141.39,5,126,BENELUX,2026-04-17,1
CUST-001436,20,94,11,198.05,2,152,DACH,2026-04-11,1
CUST-001437,36,76,6,188.76,0,81,IBERIA,2026-04-14,0
CUST-001438,41,49,5,22.62,5,140,EE,2026-04-19,1
CUST-001439,37,74,3,83.25,3,70,BENELUX,2026-03-25,0
CUST-001440,26,85,4,158.36,7,26,BENELUX,2026-03-22,0
CUST-001441,39,114,4,62.51,0,104,BENELUX,2026-03-24,0
CUST-001442,48,92,6,234.18,5,156,EE,2026-03-31,1
CUST-001443,43,70,3,133.38,0,146,DACH,2026-04-02,0
CUST-001444,49,52,9,129.86,0,134,NORDIC,2026-04-01,0
CUST-001445,53,61,3,197.89,8,166,IBERIA,2026-04-15,1
CUST-001446,21,60,10,234.0,6,63,IBERIA,2026-04-14,0
CUST-001447,45,75,7,111.8,8,63,EE,2026-04-06,0
CUST-001448,69,85,6,233.52,7,128,DACH,2026-03-27,1
CUST-001449,59,113,5,80.2,0,175,NORDIC,2026-03-31,1
CUST-001450,26,6,10,108.93,7,180,EE,2026-03-24,1
CUST-001451,23,94,1,233.32,0,175,EE,2026-04-14,1
CUST-001452,27,91,7,98.58,2,176,IBERIA,2026-04-05,1
CUST-001453,42,21,4,18.69,5,74,EE,2026-04-12,0
CUST-001454,45,86,8,43.45,1,89,IBERIA,2026-04-07,0
CUST-001455,53,41,12,237.21,3,149,IBERIA,2026-04-16,1
CUST-001456,23,36,12,221.62,5,141,EE,2026-04-07,1
CUST-001457,60,86,9,86.47,0,129,IBERIA,2026-04-11,0
CUST-001458,62,92,9,204.5,5,51,NORDIC,2026-04-15,0
CUST-001459,57,95,11,127.14,6,86,IBERIA,2026-04-05,0
CUST-001460,67,28,8,189.07,5,8,DACH,2026-04-10,0
CUST-001461,44,11,10,112.62,3,11,BENELUX,2026-04-19,0
CUST-001462,24,100,6,106.21,2,136,BENELUX,2026-04-04,0
CUST-001463,48,58,9,235.16,0,46,BENELUX,2026-04-07,0
CUST-001464,25,73,5,244.94,8,39,EE,2026-04-16,0
CUST-001465,48,40,2,127.66,1,57,DACH,2026-03-25,0
CUST-001466,30,114,10,23.3,6,176,EE,2026-04-10,1
CUST-001467,44,68,9,76.29,3,8,EE,2026-04-15,0
CUST-001468,25,111,7,119.11,6,132,BENELUX,2026-04-04,1
CUST-001469,60,51,7,25.79,6,86,IBERIA,2026-04-06,0
CUST-001470,54,62,6,120.49,5,89,BENELUX,2026-03-29,0
CUST-001471,24,117,1,89.83,5,74,IBERIA,2026-04-06,0
CUST-001472,18,116,5,24.19,2,90,NORDIC,2026-03-30,0
CUST-001473,57,106,12,133.01,8,166,DACH,2026-04-21,1
CUST-001474,69,81,6,139.22,8,81,BENELUX,2026-04-15,0
CUST-001475,36,44,6,199.28,7,128,BENELUX,2026-04-20,1
CUST-001476,36,68,2,18.86,0,39,NORDIC,2026-04-19,0
CUST-001477,65,48,5,151.26,0,119,DACH,2026-04-09,0
CUST-001478,60,49,2,115.6,0,133,DACH,2026-04-19,0
CUST-001479,42,44,7,35.99,5,161,NORDIC,2026-04-21,1
CUST-001480,60,91,11,98.73,4,112,DACH,2026-04-20,1
CUST-001481,53,112,5,22.97,4,85,EE,2026-04-03,0
CUST-001482,48,18,1,110.44,2,160,EE,2026-04-02,1
CUST-001483,42,88,5,157.63,0,166,NORDIC,2026-04-02,1
CUST-001484,59,31,6,188.68,5,111,EE,2026-03-22,1
CUST-001485,43,6,4,147.16,3,167,IBERIA,2026-04-12,1
CUST-001486,37,63,6,91.42,2,42,EE,2026-03-23,0
CUST-001487,20,96,9,186.44,1,124,BENELUX,2026-04-10,0
CUST-001488,60,9,3,76.25,4,164,EE,2026-04-01,1
CUST-001489,62,107,4,172.72,6,102,DACH,2026-03-28,1
CUST-001490,40,6,4,154.04,0,66,EE,2026-04-21,0
CUST-001491,69,35,12,113.02,8,139,BENELUX,2026-03-26,1
CUST-001492,18,41,11,150.2,1,77,DACH,2026-03-29,0
CUST-001493,55,57,9,237.12,0,144,BENELUX,2026-04-19,0
CUST-001494,50,64,2,223.56,0,151,IBERIA,2026-03-22,1
CUST-001495,32,69,1,69.01,8,26,EE,2026-04-12,0
CUST-001496,29,49,9,37.54,1,173,DACH,2026-04-18,1
CUST-001497,34,49,7,105.48,4,83,BENELUX,2026-04-10,0
CUST-001498,27,57,6,66.47,3,28,DACH,2026-04-17,0
CUST-001499,50,57,8,107.74,6,151,BENELUX,2026-03-27,1
CUST-001500,68,97,12,165.13,5,127,NORDIC,2026-04-06,1
CUST-001501,53,36,1,163.25,5,9,EE,2026-04-02,0
CUST-001502,47,101,4,168.22,7,30,DACH,2026-03-28,0
CUST-001503,45,44,1,225.04,7,24,BENELUX,2026-04-09,0
CUST-001504,71,106,5,120.23,1,67,IBERIA,2026-04-11,0
CUST-001505,67,5,2,101.94,4,67,IBERIA,2026-04-13,0
CUST-001506,60,37,9,188.86,5,174,BENELUX,2026-04-02,1
CUST-001507,36,116,12,246.71,6,152,NORDIC,2026-04-19,1
CUST-001508,64,85,8,146.06,1,56,NORDIC,2026-04-02,0
CUST-001509,26,65,1,156.68,7,109,EE,2026-03-27,1
CUST-001510,56,25,7,233.75,7,63,BENELUX,2026-04-12,0
CUST-001511,60,116,7,15.57,2,121,IBERIA,2026-04-12,0
CUST-001512,45,85,5,213.53,1,79,NORDIC,2026-04-21,0
CUST-001513,62,102,2,59.73,2,111,BENELUX,2026-04-12,0
CUST-001514,39,20,7,35.28,5,90,BENELUX,2026-04-17,0
CUST-001515,71,105,2,63.84,6,39,NORDIC,2026-03-22,0
CUST-001516,22,16,1,150.27,5,88,NORDIC,2026-04-13,0
CUST-001517,41,120,3,218.57,2,160,NORDIC,2026-04-21,1
CUST-001518,50,48,11,29.51,6,138,NORDIC,2026-04-01,1
CUST-001519,62,113,1,118.07,8,44,IBERIA,2026-04-19,0
CUST-001520,31,20,5,22.67,6,48,BENELUX,2026-03-31,0
CUST-001521,51,80,2,187.32,3,125,BENELUX,2026-04-17,1
CUST-001522,46,53,4,72.3,7,40,IBERIA,2026-04-17,0
CUST-001523,46,58,5,117.08,7,109,EE,2026-04-11,1
CUST-001524,25,117,10,164.11,8,130,NORDIC,2026-03-28,1
CUST-001525,58,50,12,122.58,8,114,NORDIC,2026-04-03,1
CUST-001526,36,88,5,157.66,2,147,BENELUX,2026-03-27,0
CUST-001527,49,10,6,164.74,3,106,IBERIA,2026-04-16,1
CUST-001528,50,111,5,181.68,6,104,EE,2026-03-22,1
CUST-001529,39,113,4,110.02,0,175,IBERIA,2026-03-24,1
CUST-001530,66,57,3,22.46,8,53,DACH,2026-04-09,0
CUST-001531,48,16,8,155.26,3,27,NORDIC,2026-04-14,0
CUST-001532,53,39,11,140.49,0,53,BENELUX,2026-04-15,0
CUST-001533,64,14,2,135.34,5,170,DACH,2026-04-09,1
CUST-001534,70,52,1,52.02,4,138,IBERIA,2026-04-17,1
CUST-001535,56,69,4,132.67,0,30,EE,2026-04-01,0
CUST-001536,22,112,2,98.1,5,49,BENELUX,2026-04-03,0
CUST-001537,41,62,8,72.82,8,24,DACH,2026-03-25,0
CUST-001538,61,41,7,197.09,1,5,DACH,2026-04-05,0
CUST-001539,63,54,7,98.0,2,60,NORDIC,2026-04-09,0
CUST-001540,59,5,3,205.28,2,105,NORDIC,2026-03-25,0
CUST-001541,56,64,3,48.98,8,163,NORDIC,2026-04-18,1
CUST-001542,27,82,7,240.98,8,178,DACH,2026-03-22,1
CUST-001543,20,102,7,44.46,3,86,DACH,2026-04-05,0
CUST-001544,38,38,8,213.41,0,19,EE,2026-04-06,0
CUST-001545,26,119,12,159.55,0,101,EE,2026-04-19,0
CUST-001546,40,5,3,218.8,7,164,IBERIA,2026-04-05,1
CUST-001547,21,51,9,65.39,6,95,EE,2026-04-19,1
CUST-001548,69,98,11,234.21,6,142,DACH,2026-04-12,1
CUST-001549,48,6,4,27.67,7,57,IBERIA,2026-04-19,0
CUST-001550,55,119,1,60.83,4,50,DACH,2026-04-02,0
CUST-001551,21,115,6,213.69,2,6,IBERIA,2026-04-16,0
CUST-001552,18,51,11,56.66,0,123,NORDIC,2026-04-06,0
CUST-001553,59,37,8,161.56,8,83,EE,2026-03-26,0
CUST-001554,32,68,3,123.53,2,16,EE,2026-04-18,0
CUST-001555,27,114,10,199.39,5,44,BENELUX,2026-04-16,0
CUST-001556,61,18,3,241.55,7,171,NORDIC,2026-04-13,1
CUST-001557,55,5,11,215.56,1,75,BENELUX,2026-04-04,0
CUST-001558,67,88,6,83.53,4,125,DACH,2026-04-05,1
CUST-001559,41,69,10,78.04,6,79,EE,2026-04-20,0
CUST-001560,71,8,10,55.82,7,161,NORDIC,2026-03-28,1
CUST-001561,44,55,10,211.41,3,102,BENELUX,2026-04-06,1
CUST-001562,58,108,11,100.89,5,92,DACH,2026-04-13,1
CUST-001563,33,107,9,130.81,5,139,DACH,2026-04-21,1
CUST-001564,20,112,10,151.54,7,118,BENELUX,2026-04-18,1
CUST-001565,58,57,2,201.49,2,24,NORDIC,2026-04-03,0
CUST-001566,36,91,4,64.23,8,0,DACH,2026-03-27,0
CUST-001567,44,97,10,113.82,5,172,DACH,2026-04-18,1
CUST-001568,43,7,1,36.3,1,79,EE,2026-03-31,0
CUST-001569,29,26,1,214.56,3,83,IBERIA,2026-04-16,0
CUST-001570,61,23,10,63.66,6,13,IBERIA,2026-03-29,0
CUST-001571,43,36,4,69.31,2,98,IBERIA,2026-04-18,0
CUST-001572,27,38,4,39.77,0,140,DACH,2026-04-06,0
CUST-001573,56,11,10,84.35,7,30,IBERIA,2026-03-23,0
CUST-001574,39,95,2,156.87,4,11,EE,2026-04-10,0
CUST-001575,56,4,12,17.73,8,18,NORDIC,2026-04-08,0
CUST-001576,58,99,6,51.96,7,59,IBERIA,2026-04-14,0
CUST-001577,48,47,7,71.08,5,22,BENELUX,2026-04-13,0
CUST-001578,19,15,3,180.56,3,166,EE,2026-03-27,1
CUST-001579,24,97,1,108.26,6,122,NORDIC,2026-03-29,1
CUST-001580,36,55,10,54.39,0,43,BENELUX,2026-04-10,0
CUST-001581,46,114,5,34.07,7,112,NORDIC,2026-04-03,1
CUST-001582,23,6,8,94.22,5,120,BENELUX,2026-04-17,1
CUST-001583,57,92,10,214.05,7,174,IBERIA,2026-03-30,1
CUST-001584,43,102,2,89.24,5,41,IBERIA,2026-03-22,0
CUST-001585,63,117,9,154.77,8,159,DACH,2026-04-09,1
CUST-001586,24,105,8,243.13,8,63,NORDIC,2026-03-25,0
CUST-001587,34,15,3,184.97,1,17,DACH,2026-04-16,0
